,anoSubmissao,semana 1,semana 2,semana 3,semana 4,semana 5,semana 6,semana 7,semana 8,semana 9,semana 10,semana 11,semana 12,semana 13,semana 14,semana 15,semana 16,semana 17,semana 18,semana 19,semana 20,semana 21,anoTurma,descricaoTurma,situacao,anoSigaa,turma
923,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03D,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03D
924,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02A
925,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,REPROVADO,2019.1,02A
926,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,REPROVADO,2019.1,02B
927,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02B
928,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,REPROVADO,2019.1,02C
929,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,REPROVADO POR MÉDIA E POR FALTAS,2019.1,01A
930,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03A,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03A
931,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03C,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03C
932,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,REPROVADO,2019.1,02A
933,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02C
934,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,REPROVADO,2019.1,02B
935,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02B
936,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,REPROVADO,2019.1,02C
937,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,REPROVADO,2019.1,02A
938,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02A
939,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,REPROVADO POR MÉDIA E POR FALTAS,2019.1,02A
940,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,REPROVADO,2019.1,02A
941,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,APROVADO,2019.1,02A
942,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,REPROVADO,2019.1,02C
943,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,APROVADO,2019.1,02C
944,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,REPROVADO,2019.1,02C
945,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,APROVADO POR NOTA,2019.1,02C
946,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01B,REPROVADO,2019.1,01B
947,2019.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 03A,REPROVADO POR MÉDIA E POR FALTAS,2019.1,03A
